year,agency_code,expenditure_category,state_funds,federal_funds,local_funds,total_funds,state_ppe,federal_ppe,local_ppe,total_ppe,ADM
2019,920626,SALARIES,2624951.87,320529.27,662447.93,3607927,4549.31,555.51,1148.09,6252.91,577
2019,920626,EMPLOYEE BENEFITS,988279.83,122837.53,218117.54,1329233,1712.79,212.89,378.02,2303.7,577
2019,920626,PURCHASED SERVICES,87767.47,27269.02,112070.71,227106,152.11,47.26,194.23,393.6,577
2019,920626,SUPPLIES & MATERIALS,24424.41,66372.31,71992.29,162788,42.33,115.03,124.77,282.13,577
2019,920626,INSTRUCTIONAL EQUIP.,20189.23,432.75,178.87,20799,34.99,0.75,0.31,36.05,577
2019,920626,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,577
2019,920626,CENTRAL EXPENSE,89394.61,20143.07,358876.69,468413,154.93,34.91,621.97,811.81,577
2019,920626,TOTAL,3835004.0,557582.0,1423680.0,5816266,6646.46,966.35,2467.39,10080.2,577
2019,920628,SALARIES,1993891.39,167194.29,692553.19,2853638,4604.83,386.13,1599.43,6590.39,433
2019,920628,EMPLOYEE BENEFITS,769856.68,65937.24,226692.82,1062485,1777.96,152.28,523.54,2453.78,433
2019,920628,PURCHASED SERVICES,65863.63,17735.68,87743.12,171341,152.11,40.96,202.64,395.71,433
2019,920628,SUPPLIES & MATERIALS,18805.19,41836.46,57086.72,117727,43.43,96.62,131.84,271.89,433
2019,920628,INSTRUCTIONAL EQUIP.,15150.67,324.75,134.23,15608,34.99,0.75,0.31,36.05,433
2019,920628,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,433
2019,920628,CENTRAL EXPENSE,67084.69,15116.03,269313.01,351513,154.93,34.91,621.97,811.81,433
2019,920628,TOTAL,2930649.0,308142.0,1333521.0,4572312,6768.25,711.65,3079.73,10559.63,433
2019,920632,SALARIES,2300496.0,491103.36,1030497.6,3822096,4357.0,930.12,1951.7,7238.82,528
2019,920632,EMPLOYEE BENEFITS,879901.44,193855.2,341161.92,1414917,1666.48,367.15,646.14,2679.77,528
2019,920632,PURCHASED SERVICES,80314.08,37255.68,104111.04,221680,152.11,70.56,197.18,419.85,528
2019,920632,SUPPLIES & MATERIALS,22550.88,70012.8,74173.44,166735,42.71,132.6,140.48,315.79,528
2019,920632,INSTRUCTIONAL EQUIP.,18474.72,396.0,163.68,19033,34.99,0.75,0.31,36.05,528
2019,920632,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,528
2019,920632,CENTRAL EXPENSE,81803.04,18432.48,328400.16,428635,154.93,34.91,621.97,811.81,528
2019,920632,TOTAL,3383538.0,811053.0,1878505.0,6073096,6408.22,1536.09,3557.78,11502.09,528
2019,920636,SALARIES,3151319.04,86559.2,1030969.6,4268847,4803.84,131.95,1571.6,6507.39,656
2019,920636,EMPLOYEE BENEFITS,1191355.04,40160.32,319314.56,1550829,1816.09,61.22,486.76,2364.07,656
2019,920636,PURCHASED SERVICES,99784.16,26869.76,143729.6,270382,152.11,40.96,219.1,412.17,656
2019,920636,SUPPLIES & MATERIALS,31133.76,63382.72,89786.72,184301,47.46,96.62,136.87,280.95,656
2019,920636,INSTRUCTIONAL EQUIP.,22953.44,492.0,203.36,23648,34.99,0.75,0.31,36.05,656
2019,920636,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,656
2019,920636,CENTRAL EXPENSE,101634.08,22900.96,408012.32,532546,154.93,34.91,621.97,811.81,656
2019,920636,TOTAL,4598178.0,240362.0,1992013.0,6830553,7009.42,366.41,3036.61,10412.44,656
2019,930330,SALARIES,1732507.36,222496.28,160134.76,2115137,7100.44,911.87,656.29,8668.6,244
2019,930330,EMPLOYEE BENEFITS,627650.96,60934.12,71099.16,759683,2572.34,249.73,291.39,3113.46,244
2019,930330,PURCHASED SERVICES,155079.08,44273.8,91873.32,291225,635.57,181.45,376.53,1193.55,244
2019,930330,SUPPLIES & MATERIALS,44981.4,133990.16,70128.04,249099,184.35,549.14,287.41,1020.9,244
2019,930330,INSTRUCTIONAL EQUIP.,52589.32,0.0,0.0,52589,215.53,0.0,0.0,215.53,244
2019,930330,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,244
2019,930330,CENTRAL EXPENSE,77377.28,25029.52,126962.96,229368,317.12,102.58,520.34,940.04,244
2019,930330,TOTAL,2690183.0,486722.0,520196.0,3697101,11025.35,1994.77,2131.96,15152.08,244
2019,930340,SALARIES,2034522.09,262790.73,223754.22,2521066,5513.61,712.17,606.38,6832.16,369
2019,930340,EMPLOYEE BENEFITS,708775.2,90714.96,106991.55,906480,1920.8,245.84,289.95,2456.59,369
2019,930340,PURCHASED SERVICES,438969.78,76021.38,139832.55,654822,1189.62,206.02,378.95,1774.59,369
2019,930340,SUPPLIES & MATERIALS,111843.9,140961.69,101043.27,353847,303.1,382.01,273.83,958.94,369
2019,930340,INSTRUCTIONAL EQUIP.,71069.4,0.0,0.0,71069,192.6,0.0,0.0,192.6,369
2019,930340,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,369
2019,930340,CENTRAL EXPENSE,117017.28,37852.02,192005.46,346874,317.12,102.58,520.34,940.04,369
2019,930340,TOTAL,3482195.0,608338.0,763625.0,4854158,9436.85,1648.62,2069.45,13154.92,369
2019,930344,SALARIES,654222.12,133020.96,339998.88,1127240,4740.74,963.92,2463.76,8168.42,138
2019,930344,EMPLOYEE BENEFITS,175127.52,44961.78,110469.0,330557,1269.04,325.81,800.5,2395.35,138
2019,930344,PURCHASED SERVICES,151871.76,25109.1,90007.74,266987,1100.52,181.95,652.23,1934.7,138
2019,930344,SUPPLIES & MATERIALS,33238.68,73264.2,61062.24,167564,240.86,530.9,442.48,1214.24,138
2019,930344,INSTRUCTIONAL EQUIP.,26578.8,0.0,0.0,26578,192.6,0.0,0.0,192.6,138
2019,930344,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,138
2019,930344,CENTRAL EXPENSE,43762.56,14156.04,71806.92,129724,317.12,102.58,520.34,940.04,138
2019,930344,TOTAL,1084798.0,290510.0,673342.0,2048650,7860.88,2105.16,4879.31,14845.35,138
2019,930348,SALARIES,858709.6,191240.4,461361.6,1511310,4666.9,1039.35,2507.4,8213.65,184
2019,930348,EMPLOYEE BENEFITS,252979.76,46252.08,167412.4,466643,1374.89,251.37,909.85,2536.11,184
2019,930348,PURCHASED SERVICES,57290.24,33613.12,133504.88,224407,311.36,182.68,725.57,1219.61,184
2019,930348,SUPPLIES & MATERIALS,40450.56,79624.16,58832.16,178906,219.84,432.74,319.74,972.32,184
2019,930348,INSTRUCTIONAL EQUIP.,35438.4,0.0,0.0,35438,192.6,0.0,0.0,192.6,184
2019,930348,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,184
2019,930348,CENTRAL EXPENSE,58350.08,18874.72,95742.56,172966,317.12,102.58,520.34,940.04,184
2019,930348,TOTAL,1303216.0,369603.0,916851.0,2589670,7082.71,2008.72,4982.9,14074.33,184
2019,930352,SALARIES,2220634.92,174467.04,428925.82,2824026,6418.02,504.24,1239.67,8161.93,346
2019,930352,EMPLOYEE BENEFITS,688796.04,76753.18,116342.5,881891,1990.74,221.83,336.25,2548.82,346
2019,930352,PURCHASED SERVICES,480853.5,66580.78,132272.34,679705,1389.75,192.43,382.29,1964.47,346
2019,930352,SUPPLIES & MATERIALS,91478.94,193344.8,132601.04,417423,264.39,558.8,383.24,1206.43,346
2019,930352,INSTRUCTIONAL EQUIP.,66639.6,16483.44,2595.0,85717,192.6,47.64,7.5,247.74,346
2019,930352,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,346
2019,930352,CENTRAL EXPENSE,109723.52,35492.68,180037.64,325252,317.12,102.58,520.34,940.04,346
2019,930352,TOTAL,3658123.0,563119.0,992772.0,5214014,10572.62,1627.52,2869.29,15069.43,346
2019,930354,SALARIES,2036530.96,136353.31,199575.24,2372458,5641.36,377.71,552.84,6571.91,361
2019,930354,EMPLOYEE BENEFITS,722898.89,51742.13,92091.1,866731,2002.49,143.33,255.1,2400.92,361
2019,930354,PURCHASED SERVICES,505024.56,61824.86,136815.39,703663,1398.96,171.26,378.99,1949.21,361
2019,930354,SUPPLIES & MATERIALS,89210.32,201665.43,123313.99,414188,247.12,558.63,341.59,1147.34,361
2019,930354,INSTRUCTIONAL EQUIP.,71561.03,0.0,0.0,71561,198.23,0.0,0.0,198.23,361
2019,930354,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,361
2019,930354,CENTRAL EXPENSE,114480.32,37031.38,187842.74,339353,317.12,102.58,520.34,940.04,361
2019,930354,TOTAL,3539703.0,488615.0,739636.0,4767954,9805.28,1353.51,2048.86,13207.65,361
2019,930360,SALARIES,344086.8,29657.52,253774.98,627517,3373.4,290.76,2487.99,6152.15,102
2019,930360,EMPLOYEE BENEFITS,107370.3,9850.14,86109.42,203329,1052.65,96.57,844.21,1993.43,102
2019,930360,PURCHASED SERVICES,118761.66,16577.04,50624.64,185962,1164.33,162.52,496.32,1823.17,102
2019,930360,SUPPLIES & MATERIALS,52413.72,7302.18,24296.4,84011,513.86,71.59,238.2,823.65,102
2019,930360,INSTRUCTIONAL EQUIP.,19645.2,0.0,0.0,19645,192.6,0.0,0.0,192.6,102
2019,930360,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,102
2019,930360,CENTRAL EXPENSE,32346.24,10463.16,53074.68,95883,317.12,102.58,520.34,940.04,102
2019,930360,TOTAL,674621.0,73849.0,467877.0,1216347,6613.96,724.02,4587.06,11925.04,102
2019,930700,SALARIES,574781.4,44003.25,428481.9,1047265,4257.64,325.95,3173.94,7757.53,135
2019,930700,EMPLOYEE BENEFITS,162294.3,19234.8,162697.95,344225,1202.18,142.48,1205.17,2549.83,135
2019,930700,PURCHASED SERVICES,79884.9,22087.35,101617.2,203588,591.74,163.61,752.72,1508.07,135
2019,930700,SUPPLIES & MATERIALS,30952.8,17477.1,31294.35,79723,229.28,129.46,231.81,590.55,135
2019,930700,INSTRUCTIONAL EQUIP.,26001.0,0.0,0.0,26001,192.6,0.0,0.0,192.6,135
2019,930700,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,135
2019,930700,CENTRAL EXPENSE,42811.2,13848.3,70245.9,126904,317.12,102.58,520.34,940.04,135
2019,930700,TOTAL,916723.0,116649.0,794334.0,1827706,6790.56,864.08,5883.98,13538.62,135
2019,940306,SALARIES,901767.12,167605.95,42495.27,1111867,7331.44,1362.65,345.49,9039.58,123
2019,940306,EMPLOYEE BENEFITS,319920.54,69176.43,15618.54,404714,2600.98,562.41,126.98,3290.37,123
2019,940306,PURCHASED SERVICES,109478.61,28945.59,84397.68,222820,890.07,235.33,686.16,1811.56,123
2019,940306,SUPPLIES & MATERIALS,47471.85,77445.72,53791.59,178707,385.95,629.64,437.33,1452.92,123
2019,940306,INSTRUCTIONAL EQUIP.,14662.83,605.16,2030.73,17297,119.21,4.92,16.51,140.64,123
2019,940306,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,123
2019,940306,CENTRAL EXPENSE,133917.48,1539.96,45756.0,181212,1088.76,12.52,372.0,1473.28,123
2019,940306,TOTAL,1527215.0,345315.0,244087.0,2116617,12416.41,2807.47,1984.47,17208.35,123
2019,940314,SALARIES,2384360.28,519259.5,175235.4,3078854,4567.74,994.75,335.7,5898.19,522
2019,940314,EMPLOYEE BENEFITS,866379.06,235281.06,65834.64,1167494,1659.73,450.73,126.12,2236.58,522
2019,940314,PURCHASED SERVICES,381148.74,133564.14,233490.6,748202,730.17,255.87,447.3,1433.34,522
2019,940314,SUPPLIES & MATERIALS,202212.36,370259.82,161663.4,734134,387.38,709.31,309.7,1406.39,522
2019,940314,INSTRUCTIONAL EQUIP.,62227.62,2568.24,8618.22,73413,119.21,4.92,16.51,140.64,522
2019,940314,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,522
2019,940314,CENTRAL EXPENSE,568332.72,6535.44,194184.0,769051,1088.76,12.52,372.0,1473.28,522
2019,940314,TOTAL,4464658.0,1267466.0,839024.0,6571148,8552.99,2428.1,1607.33,12588.42,522
2019,940316,SALARIES,2383658.82,158993.94,202702.4,2745353,7892.91,526.47,671.2,9090.58,302
2019,940316,EMPLOYEE BENEFITS,838919.76,86791.78,63368.66,989078,2777.88,287.39,209.83,3275.1,302
2019,940316,PURCHASED SERVICES,317127.18,72999.44,117967.24,508093,1050.09,241.72,390.62,1682.43,302
2019,940316,SUPPLIES & MATERIALS,157810.1,126429.28,104573.54,388812,522.55,418.64,346.27,1287.46,302
2019,940316,INSTRUCTIONAL EQUIP.,36001.42,1485.84,4986.02,42472,119.21,4.92,16.51,140.64,302
2019,940316,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,302
2019,940316,CENTRAL EXPENSE,328805.52,3781.04,112344.0,444930,1088.76,12.52,372.0,1473.28,302
2019,940316,TOTAL,4062320.0,450478.0,605940.0,5118738,13451.4,1491.66,2006.43,16949.49,302
2019,940328,SALARIES,1418939.34,274414.14,99290.1,1792643,5197.58,1005.18,363.7,6566.46,273
2019,940328,EMPLOYEE BENEFITS,496704.39,115320.66,36008.7,648032,1819.43,422.42,131.9,2373.75,273
2019,940328,PURCHASED SERVICES,222899.04,63830.13,101517.78,388246,816.48,233.81,371.86,1422.15,273
2019,940328,SUPPLIES & MATERIALS,108168.06,149587.62,88310.04,346065,396.22,547.94,323.48,1267.64,273
2019,940328,INSTRUCTIONAL EQUIP.,32544.33,1343.16,4507.23,38394,119.21,4.92,16.51,140.64,273
2019,940328,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,273
2019,940328,CENTRAL EXPENSE,297231.48,3417.96,101556.0,402204,1088.76,12.52,372.0,1473.28,273
2019,940328,TOTAL,2576485.0,607911.0,431188.0,3615584,9437.68,2226.79,1579.45,13243.92,273
2019,940330,SALARIES,357938.42,4747.2,13124.26,375809,7781.27,103.2,285.31,8169.78,46
2019,940330,EMPLOYEE BENEFITS,116926.48,2138.08,4789.98,123853,2541.88,46.48,104.13,2692.49,46
2019,940330,PURCHASED SERVICES,70637.14,10605.76,15642.76,96884,1535.59,230.56,340.06,2106.21,46
2019,940330,SUPPLIES & MATERIALS,75073.38,5365.9,10864.28,91302,1632.03,116.65,236.18,1984.86,46
2019,940330,INSTRUCTIONAL EQUIP.,5483.66,226.32,759.46,6468,119.21,4.92,16.51,140.64,46
2019,940330,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46
2019,940330,CENTRAL EXPENSE,50082.96,575.92,17112.0,67769,1088.76,12.52,372.0,1473.28,46
2019,940330,TOTAL,676139.0,23656.0,62290.0,762085,14698.74,514.33,1354.19,16567.26,46
2019,950308,SALARIES,782909.28,99878.4,452628.0,1335415,5436.87,693.6,3143.25,9273.72,144
2019,950308,EMPLOYEE BENEFITS,297240.48,32055.84,160056.0,489351,2064.17,222.61,1111.5,3398.28,144
2019,950308,PURCHASED SERVICES,6649.92,8233.92,75873.6,90755,46.18,57.18,526.9,630.26,144
2019,950308,SUPPLIES & MATERIALS,36794.88,40605.12,59271.84,136670,255.52,281.98,411.61,949.11,144
2019,950308,INSTRUCTIONAL EQUIP.,3569.76,3970.08,2126.88,9665,24.79,27.57,14.77,67.13,144
2019,950308,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,144
2019,950308,CENTRAL EXPENSE,21024.0,2592.0,44945.28,68561,146.0,18.0,312.12,476.12,144
2019,950308,TOTAL,1148185.0,187333.0,794899.0,2130417,7973.53,1300.94,5520.15,14794.62,144
2019,950312,SALARIES,1821319.83,118054.86,535795.26,2475168,5017.41,325.22,1476.02,6818.65,363
2019,950312,EMPLOYEE BENEFITS,678272.76,50540.49,177666.72,906478,1868.52,139.23,489.44,2497.19,363
2019,950312,PURCHASED SERVICES,16763.34,15554.55,145969.56,178286,46.18,42.85,402.12,491.15,363
2019,950312,SUPPLIES & MATERIALS,91109.37,32463.09,101070.09,224642,250.99,89.43,278.43,618.85,363
2019,950312,INSTRUCTIONAL EQUIP.,8998.77,4896.87,2174.37,16068,24.79,13.49,5.99,44.27,363
2019,950312,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,363
2019,950312,CENTRAL EXPENSE,52998.0,6534.0,113299.56,172831,146.0,18.0,312.12,476.12,363
2019,950312,TOTAL,2669459.0,228041.0,1075973.0,3973473,7353.89,628.22,2964.12,10946.23,363
2019,950316,SALARIES,1700541.27,126269.82,319680.99,2146490,6095.13,452.58,1145.81,7693.52,279
2019,950316,EMPLOYEE BENEFITS,635955.39,47145.42,115600.86,798700,2279.41,168.98,414.34,2862.73,279
2019,950316,PURCHASED SERVICES,12884.22,13570.56,127165.41,153619,46.18,48.64,455.79,550.61,279
2019,950316,SUPPLIES & MATERIALS,70748.82,43261.74,93375.72,207384,253.58,155.06,334.68,743.32,279
2019,950316,INSTRUCTIONAL EQUIP.,6916.41,4472.37,2114.82,13502,24.79,16.03,7.58,48.4,279
2019,950316,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,279
2019,950316,CENTRAL EXPENSE,40734.0,5022.0,87081.48,132837,146.0,18.0,312.12,476.12,279
2019,950316,TOTAL,2467778.0,239739.0,745015.0,3452532,8845.09,859.29,2670.32,12374.7,279
2019,950320,SALARIES,1772325.72,252281.37,488231.37,2512837,4882.44,694.99,1344.99,6922.42,363
2019,950320,EMPLOYEE BENEFITS,650779.14,100906.74,173561.19,925246,1792.78,277.98,478.13,2548.89,363
2019,950320,PURCHASED SERVICES,16763.34,17307.84,132063.03,166133,46.18,47.68,363.81,457.67,363
2019,950320,SUPPLIES & MATERIALS,91330.8,69216.84,122759.34,283305,251.6,190.68,338.18,780.46,363
2019,950320,INSTRUCTIONAL EQUIP.,8998.77,6450.51,3143.58,18591,24.79,17.77,8.66,51.22,363
2019,950320,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,363
2019,950320,CENTRAL EXPENSE,52998.0,6534.0,113299.56,172831,146.0,18.0,312.12,476.12,363
2019,950320,TOTAL,2593193.0,452694.0,1033056.0,4078943,7143.79,1247.1,2845.89,11236.78,363
2019,950322,SALARIES,4339686.0,574582.32,1505623.47,6419891,4838.0,640.56,1678.51,7157.07,897
2019,950322,EMPLOYEE BENEFITS,1647654.45,154445.46,604156.41,2406255,1836.85,172.18,673.53,2682.56,897
2019,950322,PURCHASED SERVICES,41423.46,41880.93,332517.9,415820,46.18,46.69,370.7,463.57,897
2019,950322,SUPPLIES & MATERIALS,221532.09,94633.5,273190.32,589355,246.97,105.5,304.56,657.03,897
2019,950322,INSTRUCTIONAL EQUIP.,22236.63,15383.55,7418.19,45037,24.79,17.15,8.27,50.21,897
2019,950322,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,897
2019,950322,CENTRAL EXPENSE,130962.0,16146.0,279971.64,427079,146.0,18.0,312.12,476.12,897
2019,950322,TOTAL,6403493.0,897069.0,3002875.0,10303437,7138.79,1000.08,3347.69,11486.56,897
2019,950324,SALARIES,900819.04,139142.84,395833.92,1435794,5237.32,808.97,2301.36,8347.65,172
2019,950324,EMPLOYEE BENEFITS,335197.04,51455.52,148953.72,535605,1948.82,299.16,866.01,3113.99,172
2019,950324,PURCHASED SERVICES,7942.96,8935.4,78113.8,94990,46.18,51.95,454.15,552.28,172
2019,950324,SUPPLIES & MATERIALS,43734.44,36484.64,64835.4,145053,254.27,212.12,376.95,843.34,172
2019,950324,INSTRUCTIONAL EQUIP.,4263.88,4461.68,2365.0,11089,24.79,25.94,13.75,64.48,172
2019,950324,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,172
2019,950324,CENTRAL EXPENSE,25112.0,3096.0,53684.64,81892,146.0,18.0,312.12,476.12,172
2019,950324,TOTAL,1317067.0,243573.0,743783.0,2304423,7657.38,1416.14,4324.34,13397.86,172
2019,950328,SALARIES,2323494.6,91771.12,953052.38,3368317,4047.9,159.88,1660.37,5868.15,574
2019,950328,EMPLOYEE BENEFITS,842712.36,39284.56,342098.26,1224094,1468.14,68.44,595.99,2132.57,574
2019,950328,PURCHASED SERVICES,26507.32,23528.26,204137.36,254172,46.18,40.99,355.64,442.81,574
2019,950328,SUPPLIES & MATERIALS,144068.26,63650.86,165736.76,373454,250.99,110.89,288.74,650.62,574
2019,950328,INSTRUCTIONAL EQUIP.,14229.46,8856.82,4132.8,27217,24.79,15.43,7.2,47.42,574
2019,950328,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,574
2019,950328,CENTRAL EXPENSE,83804.0,10332.0,179156.88,273292,146.0,18.0,312.12,476.12,574
2019,950328,TOTAL,3434814.0,237421.0,1848311.0,5520546,5984.0,413.63,3220.06,9617.69,574
2019,950332,SALARIES,1795349.6,97378.38,478428.28,2371155,4800.4,260.37,1279.22,6339.99,374
2019,950332,EMPLOYEE BENEFITS,690239.44,30043.42,168917.1,889199,1845.56,80.33,451.65,2377.54,374
2019,950332,PURCHASED SERVICES,17271.32,16687.88,142868.0,176826,46.18,44.62,382.0,472.8,374
2019,950332,SUPPLIES & MATERIALS,94483.62,37100.8,105490.44,237073,252.63,99.2,282.06,633.89,374
2019,950332,INSTRUCTIONAL EQUIP.,9271.46,6515.08,3156.56,18942,24.79,17.42,8.44,50.65,374
2019,950332,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,374
2019,950332,CENTRAL EXPENSE,54604.0,6732.0,116732.88,178068,146.0,18.0,312.12,476.12,374
2019,950332,TOTAL,2661217.0,194455.0,1015591.0,3871263,7115.56,519.94,2715.49,10350.99,374
2019,950336,SALARIES,5159212.8,379232.0,2019561.6,7558005,4606.44,338.6,1803.18,6748.22,1120
2019,950336,EMPLOYEE BENEFITS,1951353.6,116558.4,728481.6,2796392,1742.28,104.07,650.43,2496.78,1120
2019,950336,PURCHASED SERVICES,92523.2,45908.8,600857.6,739288,82.61,40.99,536.48,660.08,1120
2019,950336,SUPPLIES & MATERIALS,327398.4,121206.4,350728.0,799332,292.32,108.22,313.15,713.69,1120
2019,950336,INSTRUCTIONAL EQUIP.,27764.8,15624.0,29153.6,72541,24.79,13.95,26.03,64.77,1120
2019,950336,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1120
2019,950336,CENTRAL EXPENSE,163520.0,20160.0,349574.4,533254,146.0,18.0,312.12,476.12,1120
2019,950336,TOTAL,7721770.0,698688.0,4078354.0,12498812,6894.44,623.83,3641.39,11159.66,1120
2019,950338,SALARIES,144158.19,7211.46,133288.4,284657,548.13,27.42,506.8,1082.35,263
2019,950338,EMPLOYEE BENEFITS,50456.55,1651.64,39568.35,91675,191.85,6.28,150.45,348.58,263
2019,950338,PURCHASED SERVICES,12145.34,10780.37,59892.99,82817,46.18,40.99,227.73,314.9,263
2019,950338,SUPPLIES & MATERIALS,53212.79,983.62,51182.43,105377,202.33,3.74,194.61,400.68,263
2019,950338,INSTRUCTIONAL EQUIP.,6519.77,3547.87,1575.37,11641,24.79,13.49,5.99,44.27,263
2019,950338,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,263
2019,950338,CENTRAL EXPENSE,38398.0,4734.0,82087.56,125219,146.0,18.0,312.12,476.12,263
2019,950338,TOTAL,304888.0,28906.0,367592.0,701386,1159.28,109.92,1397.7,2666.9,263
2019,960312,SALARIES,2115868.23,578527.11,288143.73,2982538,3731.69,1020.33,508.19,5260.21,567
2019,960312,EMPLOYEE BENEFITS,781422.39,181763.19,70166.25,1033351,1378.17,320.57,123.75,1822.49,567
2019,960312,PURCHASED SERVICES,134486.73,115163.37,248107.86,497756,237.19,203.11,437.58,877.88,567
2019,960312,SUPPLIES & MATERIALS,127302.84,248277.96,114709.77,490288,224.52,437.88,202.31,864.71,567
2019,960312,INSTRUCTIONAL EQUIP.,17508.96,11.34,6713.28,24232,30.88,0.02,11.84,42.74,567
2019,960312,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,567
2019,960312,CENTRAL EXPENSE,75014.1,32279.31,76284.18,183577,132.3,56.93,134.54,323.77,567
2019,960312,TOTAL,3251600.0,1156020.0,804122.0,5211742,5734.75,2038.84,1418.21,9191.8,567
2019,960314,SALARIES,3675674.17,544192.18,385905.17,4605771,4646.87,687.98,487.87,5822.72,791
2019,960314,EMPLOYEE BENEFITS,1298822.0,198113.86,94168.55,1591103,1642.0,250.46,119.05,2011.51,791
2019,960314,PURCHASED SERVICES,187617.29,70699.58,345991.31,604307,237.19,89.38,437.41,763.98,791
2019,960314,SUPPLIES & MATERIALS,120564.22,406676.83,105464.03,632704,152.42,514.13,133.33,799.88,791
2019,960314,INSTRUCTIONAL EQUIP.,24426.08,126.56,9357.53,33909,30.88,0.16,11.83,42.87,791
2019,960314,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,791
2019,960314,CENTRAL EXPENSE,104649.3,45031.63,106421.14,256101,132.3,56.93,134.54,323.77,791
2019,960314,TOTAL,5411752.0,1264837.0,1047306.0,7723895,6841.66,1599.04,1324.03,9764.73,791
2019,960316,SALARIES,2754238.62,348893.23,287941.57,3391072,4980.54,630.91,520.69,6132.14,553
2019,960316,EMPLOYEE BENEFITS,1074031.07,132072.99,70313.95,1276416,1942.19,238.83,127.15,2308.17,553
2019,960316,PURCHASED SERVICES,131166.07,35021.49,241583.58,407770,237.19,63.33,436.86,737.38,553
2019,960316,SUPPLIES & MATERIALS,92721.51,251797.49,95519.69,440037,167.67,455.33,172.73,795.73,553
2019,960316,INSTRUCTIONAL EQUIP.,17076.64,171.43,6541.99,23788,30.88,0.31,11.83,43.02,553
2019,960316,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,553
2019,960316,CENTRAL EXPENSE,73161.9,31482.29,74400.62,179043,132.3,56.93,134.54,323.77,553
2019,960316,TOTAL,4142393.0,799436.0,776297.0,5718126,7490.77,1445.64,1403.8,10340.21,553
2019,960318,SALARIES,1924366.9,531899.6,233402.5,2689667,4324.42,1195.28,524.5,6044.2,445
2019,960318,EMPLOYEE BENEFITS,740747.0,184261.15,64720.8,989728,1664.6,414.07,145.44,2224.11,445
2019,960318,PURCHASED SERVICES,105549.55,160787.4,193824.2,460160,237.19,361.32,435.56,1034.07,445
2019,960318,SUPPLIES & MATERIALS,68592.3,285578.75,80313.6,434483,154.14,641.75,180.48,976.37,445
2019,960318,INSTRUCTIONAL EQUIP.,13741.6,1308.3,5224.3,20273,30.88,2.94,11.74,45.56,445
2019,960318,OTHER OBJECTS,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,445
2019,960318,CENTRAL EXPENSE,58873.5,25333.85,59870.3,144076,132.3,56.93,134.54,323.77,445
2019,960318,TOTAL,2911868.0,1189166.0,637353.0,4738387,6543.53,2672.29,1432.26,10648.08,445
2019,960324,SALARIES,4764130.48,395705.2,719497.36,5879332,4284.29,355.85,647.03,5287.17,1112
