agency_code,category_code,agency_level,lea_code,designation_type,name,county,street_addr,stree_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_I,esea,stem
760388,H,SCH,760LEA,P,Wheatmore High,Randolph,3678 Finch Farm Rd,,Trinity,NC,27370.0,336-476-1500,09:12,Regular School,Traditional Calendar,http://whs.randolph.k12.nc.us/,,,,
760LEA,,LEA,,P,Randolph County Schools,Randolph,2222-C S Fayetteville Street,,Asheboro,NC,27205.0,336-318-6100,,,,http://www.randolph.k12.nc.us/,Stephen Gainey,,,
761304,H,SCH,761LEA,P,Asheboro High,Randolph,1221 S Park St,,Asheboro,NC,27203.0,336-625-6185,09:12,Regular School,Traditional Calendar,http://ahs.asheboro.k12.nc.us,,,,
761308,M,SCH,761LEA,P,South Asheboro Middle,Randolph,523 W Walker Ave,,Asheboro,NC,27203.0,336-629-4141,06:08,Regular School,Traditional Calendar,http://sams.asheboro.k12.nc.us,,Y,,
761312,E,SCH,761LEA,P,Balfour Elementary,Randolph,2097 N Asheboro School Rd,,Asheboro,NC,27203.0,336-672-0322,PK:05,Regular School,Traditional Calendar,http://balfour.asheboro.k12.nc.us,,Y,,
761320,E,SCH,761LEA,P,Charles W McCrary Elementary,Randolph,400 Ross St,,Asheboro,NC,27203.0,336-629-1817,KG:05,Regular School,Traditional Calendar,http://mccrary.asheboro.k12.nc.us,,Y,,
761321,E,SCH,761LEA,P,Donna L Loflin Elementary,Randolph,405 S Park St,,Asheboro,NC,27203.0,336-625-1685,KG:05,Regular School,Traditional Calendar,http://loflin.asheboro.k12.nc.us,,Y,,
761328,E,SCH,761LEA,P,Guy B Teachey Elementary,Randolph,294 Newbern Ave,,Asheboro,NC,27205.0,336-625-4163,KG:05,Regular School,Traditional Calendar,http://teachey.asheboro.k12.nc.us,,Y,,
761332,E,SCH,761LEA,P,Lindley Park Elementary,Randolph,312 Cliff Rd,,Asheboro,NC,27203.0,336-625-6226,KG:05,Regular School,Traditional Calendar,http://lindleypark.asheboro.k12.nc.us,,Y,,
761336,M,SCH,761LEA,P,North Asheboro Middle,Randolph,1861 N Asheboro School Rd,,Asheboro,NC,27203.0,336-672-1900,06:08,Regular School,Traditional Calendar,http://nams.asheboro.k12.nc.us,,Y,,
761LEA,,LEA,,P,Asheboro City Schools,Randolph,1126 S Park Street,,Asheboro,NC,27203.0,336-625-5104,,,,http://www.asheboro.k12.nc.us/,Terry W Worrell,,,
76A000,T,SCH,CH,C,Uwharrie Charter Academy,Randolph,5326 US Hwy 220 Business South,,Asheboro,NC,27205.0,336-610-0813,05:12,Regular School,Year-Round Calendar,http://www.uwharriecharter.org,Heather S Vuncannon,,,
770310,E,SCH,770LEA,P,East Rockingham Elementary,Richmond,154 Chalk Road,,Rockingham,NC,28379.0,910-557-0900,KG:05,Regular School,Traditional Calendar,http://eastrockingham.richmondk12.org/,,Y,,
770316,M,SCH,770LEA,P,Ellerbe Middle,Richmond,128 W Ballard Street,,Ellerbe,NC,28338.0,910-582-7925,06:08,Regular School,Traditional Calendar,,,Y,,
770318,E,SCH,770LEA,P,Fairview Heights Elementary,Richmond,104 Hamilton Ave,,Hamlet,NC,28345.0,910-582-7900,PK:05,Regular School,Traditional Calendar,,,Y,,
770328,M,SCH,770LEA,P,Hamlet Middle,Richmond,1406 McDonald Ave,,Hamlet,NC,28345.0,910-582-7903,06:08,Regular School,Traditional Calendar,,,Y,,
770340,E,SCH,770LEA,P,L J Bell Elementary,Richmond,442 Hawthorne Ave,,Rockingham,NC,28379.0,910-997-9834,PK:05,Regular School,Traditional Calendar,,,Y,,
770342,T,SCH,770LEA,P,Ashley Chapel Educational Center,Richmond,377 Mizpah Road,,Rockingham,NC,28379.0,910-997-9800,07:12,Alternative Education,Traditional Calendar,,,Y,,
770344,E,SCH,770LEA,P,"Mineral Springs Elementary, Ellerbe",Richmond,1426 Green Lake Rd,,Ellerbe,NC,28338.0,910-582-7915,PK:05,Regular School,Traditional Calendar,,,Y,,
770346,E,SCH,770LEA,P,Monroe Avenue Elementary,Richmond,400 Monroe Ave,,Hamlet,NC,28345.0,910-582-7907,PK:05,Regular School,Traditional Calendar,,,Y,,
770348,H,SCH,770LEA,P,Richmond Senior High,Richmond,838 US 1 North,,Rockingham,NC,28379.0,910-997-9812,10:12,Regular School,Traditional Calendar,http://www.richmond.k12.nc.us/rshsweb/index.html,,,,
770349,H,SCH,770LEA,P,Richmond Early College High,Richmond,1042 W Hamlet Ave,,Hamlet,NC,28345.0,910-410-1922,09:13,Regular School,Traditional Calendar,http://rech.richmondk12.org/,,,,
770351,H,SCH,770LEA,P,Richmond 9th Grade Academy,Richmond,804 County Home Rd,,Hamlet,NC,28345.0,910-582-7800,09:09,Regular School,Traditional Calendar,http://richmond9th.richmondk12.org/,,,,
770360,M,SCH,770LEA,P,Rockingham Middle,Richmond,415 Wall Street,,Rockingham,NC,28379.0,910-997-9827,06:08,Regular School,Traditional Calendar,,,Y,,
770364,M,SCH,770LEA,P,Cordova Middle,Richmond,194 Church St,,Cordova,NC,28330.0,910-997-9839,06:08,Regular School,Traditional Calendar,,,Y,,
770368,E,SCH,770LEA,P,West Rockingham Elementary,Richmond,271 W US 74 Hwy,,Rockingham,NC,28379.0,910-997-9802,PK:05,Regular School,Traditional Calendar,http://schools.richmond.k12.nc.us/westrockingham/,,Y,,
770370,E,SCH,770LEA,P,Washington Street Elementary,Richmond,566 E Washington St Ext,,Rockingham,NC,28379.0,910-997-9836,PK:05,Regular School,Traditional Calendar,http://washst.richmondk12.org/,,Y,,
770LEA,,LEA,,P,Richmond County Schools,Richmond,118 Vance Street,,Hamlet,NC,28345.0,910-582-5860,,,,http://www.richmond.k12.nc.us/,Cindy Goodman,,,
780320,E,SCH,780LEA,P,Deep Branch Elementary,Robeson,4045 Deep Branch Road,,Lumberton,NC,28360.0,910-738-2514,PK:06,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=deepbr&SchoolID=320,,Y,,
780322,E,SCH,780LEA,P,East Robeson Primary,Robeson,4840 7th Street Road,,Lumberton,NC,28358.0,910-671-6055,PK:03,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=erobeson&SchoolID=322,,Y,,
780324,I,SCH,780LEA,P,Fairgrove Middle,Robeson,1953 Fairgrove Sch Road,,Fairmont,NC,28340.0,910-628-8290,04:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=fairgrove&SchoolID=324,,Y,,
780325,H,SCH,780LEA,P,Fairmont High,Robeson,5419 Old Stage Road,,Fairmont,NC,28340.0,910-628-6727,09:12,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=fhs&SchoolID=325,,Y,,
780326,M,SCH,780LEA,P,Fairmont Middle,Robeson,402 Iona St,,Fairmont,NC,28340.0,910-628-4363,05:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=fms&SchoolID=326,,Y,,
780328,E,SCH,780LEA,P,Green Grove Elementary,Robeson,1850 School Road,,Fairmont,NC,28340.0,910-628-7433,PK:03,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=greengr&SchoolID=328,,Y,,
780329,E,SCH,780LEA,P,Janie C Hargrave Elem,Robeson,100 Hargrave St,,Lumberton,NC,28358.0,910-671-6060,PK:04,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=hargrave&schoolid=329,,Y,,
780330,E,SCH,780LEA,P,L Gilbert Carroll Middle,Robeson,300 Bailey Rd,,Lumberton,NC,28358.0,910-671-6098,04:06,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=carroll&schoolid=330,,Y,,
780331,A,SCH,780LEA,P,Robeson Co Career Ctr,Robeson,1339 Hilly Branch Road,,Lumberton,NC,28359.0,06---60-9-,UN:GR,Vocational Education,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=career&SchoolID=331,,,,
780336,I,SCH,780LEA,P,Littlefield Middle,Robeson,9674 NC Hwy 41 N,,Lumberton,NC,28358.0,910-671-6065,04:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=lms&schoolid=336,,Y,,
780340,E,SCH,780LEA,P,Long Branch Elementary,Robeson,10218 NC 72 East,,Lumberton,NC,28358.0,910-739-3864,PK:04,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=longbr&schoolid=340,,Y,,
780341,M,SCH,780LEA,P,Lumberton Junior High,Robeson,82 Marion Rd,,Lumberton,NC,28358.0,910-735-2108,07:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=ljhs&schoolid=341,,Y,,
780342,H,SCH,780LEA,P,Lumberton Senior High,Robeson,3901 Fayetteville Rd,,Lumberton,NC,28358.0,910-671-6050,09:12,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=lshs&schoolid=342,,Y,,
780344,I,SCH,780LEA,P,Magnolia Elementary,Robeson,10928 US 301 North,,Lumberton,NC,28360.0,910-671-6070,PK:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=magnolia&schoolid=344,,Y,,
780352,M,SCH,780LEA,P,Orrum Middle,Robeson,1684 South Creek Road,,Orrum,NC,28369.0,910-628-8408,05:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=orrum&schoolid=352,,Y,,
780356,E,SCH,780LEA,P,Oxendine Elementary,Robeson,5599 Oxendine School Rd,,Maxton,NC,28364.0,910-843-4243,PK:06,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=oxendine&schoolid=356,,Y,,
780360,I,SCH,780LEA,P,Parkton Elementary,Robeson,400 North Green Street,,Parkton,NC,28371.0,910-858-3951,PK:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=parkton&schoolid=360,,Y,,
780364,E,SCH,780LEA,P,Pembroke Elementary,Robeson,505 South Jones Street,,Pembroke,NC,28372.0,910-521-4204,PK:05,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=pes&schoolid=364,,Y,,
780368,M,SCH,780LEA,P,Pembroke Middle,Robeson,8910 Deep Branch Road,,Pembroke,NC,28372.0,910-522-5013,06:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=pms&schoolid=368,,Y,,
780374,E,SCH,780LEA,P,Peterson Elementary,Robeson,102 Phillips Ave,,Red Springs,NC,28377.0,910-843-4125,PK:04,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=peterson&schoolid=374,,Y,,
780376,E,SCH,780LEA,P,"Piney Grove Elementary, Lumberton",Robeson,1680 Piney Grove Road,,Lumberton,NC,28358.0,910-671-6025,PK:06,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=pineygr&schoolid=376,,Y,,
780384,I,SCH,780LEA,P,"Prospect Elementary, Maxton",Robeson,4024 Missouri Road,,Maxton,NC,28364.0,910-521-4766,PK:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=prospect&schoolid=384,,Y,,
780385,H,SCH,780LEA,P,PSRC Early College at RCC,Robeson,5160 Fayetteville Road,,Lumberton,NC,28360.0,910-737-5232,09:13,Regular School,Traditional Calendar,,,Y,,
780390,E,SCH,780LEA,P,R B Dean Elementary,Robeson,202 S Hooper St,,Maxton,NC,28364.0,910-844-5982,PK:04,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=rbdean&schoolid=390,,Y,,
780391,H,SCH,780LEA,P,Red Springs High,Robeson,509 N Vance Street,,Red Springs,NC,28377.0,910-843-4211,09:12,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=rshs&schoolid=391,,Y,,
780392,E,SCH,780LEA,P,Rex-Rennert Elementary,Robeson,11780 Rennert Road,,Shannon,NC,28386.0,910-843-5298,PK:05,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=rennert&schoolid=392,,Y,,
780393,M,SCH,780LEA,P,Red Springs Middle,Robeson,302 W Second Avenue,,Red Springs,NC,28377.0,910-843-3883,05:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=rsms&schoolid=393,,Y,,
780394,E,SCH,780LEA,P,Rosenwald Elementary,Robeson,301 Martin L King Dr,,Fairmont,NC,28340.0,910-628-4291,PK:04,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=res&schoolid=394,,Y,,
780396,M,SCH,780LEA,P,Rowland Middle,Robeson,408 W Chapel St,,Rowland,NC,28383.0,910-422-3983,06:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=rms&schoolid=396,,Y,,
780398,E,SCH,780LEA,P,Rowland Norment Elementary,Robeson,701 Godwin Ave,,Lumberton,NC,28358.0,910-671-6030,PK:03,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=rnes&schoolid=398,,Y,,
780400,E,SCH,780LEA,P,Saint Pauls Elementary,Robeson,222 Martin Luther King Drive,,Saint Pauls,NC,28384.0,910-865-4103,PK:05,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=spes&schoolid=400,,Y,,
780401,H,SCH,780LEA,P,Saint Pauls High,Robeson,648 North Stage Rd,,Saint Pauls,NC,28384.0,910-865-4177,09:12,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=sphs&schoolid=401,,Y,,
780402,H,SCH,780LEA,P,South Robeson High,Robeson,3268 South Robeson Rd,,Rowland,NC,28383.0,910-422-3987,09:12,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=srhs&schoolid=402,,Y,,
780403,M,SCH,780LEA,P,Saint Pauls Middle,Robeson,526 W Shaw St,,Saint Pauls,NC,28384.0,910-865-4070,06:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=spms&schoolid=403,,Y,,
780407,E,SCH,780LEA,P,Tanglewood Elementary,Robeson,400 West 29th Street,,Lumberton,NC,28358.0,910-671-6035,KG:03,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=tes&schoolid=407,,Y,,
780408,E,SCH,780LEA,P,Southside/Ashpole Elem,Robeson,607 S Martin L King Jr St,,Rowland,NC,28383.0,910-422-3791,PK:05,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=saes&schoolid=408,,Y,,
780410,M,SCH,780LEA,P,Townsend Middle,Robeson,105 Carolina Street,,Maxton,NC,28364.0,910-844-5086,05:08,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=townsend&schoolid=410,,Y,,
780412,E,SCH,780LEA,P,Union Chapel Elementary,Robeson,4271 Union Chapel Road,,Pembroke,NC,28372.0,910-521-4456,PK:06,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=uces&schoolid=412,,Y,,
780416,E,SCH,780LEA,P,"Union Elementary, Rowland",Robeson,2547 NC Hwy 710 South,,Rowland,NC,28383.0,910-521-4272,PK:06,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=union&schoolid=416,,Y,,
780417,E,SCH,780LEA,P,W H Knuckles,Robeson,1520 Martin L King Dr,,Lumberton,NC,28358.0,910-671-6020,PK:04,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=knuckles&schoolid=417,,Y,,
780418,E,SCH,780LEA,P,West Lumberton Elementary,Robeson,451 School Street,,Lumberton,NC,28358.0,910-671-6045,PK:04,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=wles&schoolid=418,,Y,,
780420,H,SCH,780LEA,P,Purnell Swett High,Robeson,11344 Deep Branch Road,,Pembroke,NC,28372.0,910-521-3253,09:12,Regular School,Traditional Calendar,http://www.robeson.k12.nc.us/schools.cfm?id=swett&schoolid=420,,Y,,
780LEA,,LEA,,P,Robeson County Schools,Robeson,201 East Livermore Drive,,Pembroke,NC,28372.0,910-671-6000,,,,http://www.robeson.k12.nc.us/,Shanita Wooten,,,
78A000,M,SCH,CH,C,CIS Academy,Robeson,818 West 3rd Street,,Pembroke,NC,28372.0,910-521-1669,06:08,Regular School,Traditional Calendar,http://www.cisrobeson.org/cis-academy/,Billy Haggans,Y,,
78B000,I,SCH,CH,C,Southeastern Academy,Robeson,12251 NC HWY 41 North,,Lumberton,NC,28358.0,910-738-7828,KG:08,Regular School,Traditional Calendar,http://www.southeasternacademy.org/,Kristen M. Stone,,,
790302,E,SCH,790LEA,P,Bethany Elementary,Rockingham,271 Bethany Rd,,Reidsville,NC,27320.0,336-951-2710,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Beth/index.htm,,,,
790310,E,SCH,790LEA,P,"Central Elementary, Eden",Rockingham,435 E Stadium Dr,,Eden,NC,27288.0,336-623-8378,KG:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Cent/index.htm,,Y,,
790314,H,SCH,790LEA,P,Dalton McMichael High,Rockingham,6845 Hwy 135,,Mayodan,NC,27027.0,336-427-5165,09:12,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Dmhs/index.htm,,,,
790318,E,SCH,790LEA,P,Douglass Elementary,Rockingham,408 Price St.,,Eden,NC,27288.0,336-623-6521,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Doug/index.htm,,Y,,
790322,E,SCH,790LEA,P,Draper Elementary,Rockingham,1719 E Stadium Dr,,Eden,NC,27288.0,336-635-6541,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Drpr/index.htm,,Y,,
790327,E,SCH,790LEA,P,Huntsville Elementary,Rockingham,2020 Sardis Church Road,,Madison,NC,27025.0,336-427-3266,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/hunt/index.htm,,Y,,
790330,M,SCH,790LEA,P,J E Holmes Middle,Rockingham,211 N Pierce St,,Eden,NC,27288.0,336-623-9791,06:08,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Hms/index.htm,,Y,,
790334,E,SCH,790LEA,P,John W Dillard Elementary,Rockingham,810 Cure Dr,,Madison,NC,27025.0,336-548-2472,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Dlrd/index.htm,,Y,,
790344,E,SCH,790LEA,P,Leaksville-Spray Elementary,Rockingham,415 Highland Dr,,Eden,NC,27288.0,336-627-7068,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/lse/index.htm,,Y,,
790347,E,SCH,790LEA,P,"Lincoln Elementary, Ruffin",Rockingham,2660 Oregon Hill Road,,Ruffin,NC,27326.0,336-348-2929,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Linc/index.htm,,Y,,
790350,E,SCH,790LEA,P,Monroeton Elementary,Rockingham,8081 US Highway 158,,Reidsville,NC,27320.0,336-634-3280,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/mnrt.htm,,Y,,
790354,H,SCH,790LEA,P,John M Morehead High,Rockingham,134 N Pierce St,,Eden,NC,27288.0,336-627-7731,09:12,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Mhs/index.htm,,,,
790358,E,SCH,790LEA,P,Moss Street Elementary,Rockingham,419 Moss St,,Reidsville,NC,27320.0,336-349-5370,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Moss/index.htm,,Y,,
790362,E,SCH,790LEA,P,New Vision Sch.of Math/Sci/Tec,Rockingham,705 NW Ayersville Rd,,Madison,NC,27025.0,336-548-4780,KG:05,Regular School,Year-Round Calendar,http://www.rock.k12.nc.us/Nvi/index.htm,,,,
790366,H,SCH,790LEA,P,Reidsville High,Rockingham,1901 S Park Dr,,Reidsville,NC,27320.0,336-349-6361,09:12,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Rhs/index.htm,,,,
790374,M,SCH,790LEA,P,Reidsville Middle,Rockingham,1903 S Park Dr,,Reidsville,NC,27320.0,336-342-4726,06:08,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Rms/index.htm,,Y,,
790378,H,SCH,790LEA,P,Rockingham County High,Rockingham,180 High School Rd,,Reidsville,NC,27320.0,336-634-3220,09:12,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Rchs/index.htm,,,,
790379,H,SCH,790LEA,P,Rockingham Co Early College High,Rockingham,NC Hwy 65,,Wentworth,NC,27375.0,336-342-4261,09:13,Regular School,Traditional Calendar,,,,,
790380,M,SCH,790LEA,P,Rockingham County Middle,Rockingham,182 High School Road,,Reidsville,NC,27320.0,336-616-0073,06:08,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/rcms/index.htm,,,,
790386,E,SCH,790LEA,P,South End Elementary,Rockingham,1307 South Park Drive,,Reidsville,NC,27320.0,336-349-6085,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Send/index.htm,,Y,,
790390,E,SCH,790LEA,P,Stoneville Elementary,Rockingham,203 Stone St,,Stoneville,NC,27048.0,336-445-1999,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Ste/index.htm,,Y,,
790392,A,SCH,790LEA,P,The SCORE Center,Rockingham,401 Moss Street,,Reidsville,NC,27320.0,336-634-3209,KG:12,Alternative Education,Traditional Calendar,,,,,
790394,M,SCH,790LEA,P,Western Rockingham Middle,Rockingham,915 NW Ayersville Rd,,Madison,NC,27025.0,336-548-2168,06:08,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Wrms/index.htm,,,,
790398,E,SCH,790LEA,P,Wentworth Elementary,Rockingham,8806 NC Hwy 87,,Reidsville,NC,27320.0,336-634-3250,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Went/index.htm,,,,
790402,E,SCH,790LEA,P,Williamsburg Elementary,Rockingham,2830 Hwy 87,,Reidsville,NC,27320.0,336-349-4632,PK:05,Regular School,Traditional Calendar,http://www.rock.k12.nc.us/Wbrg/index.htm,,Y,,
790LEA,,LEA,,P,Rockingham County Schools,Rockingham,511 Harrington Hwy,,Eden,NC,27288.0,336-627-2600,,,,http://www.rock.k12.nc.us,Rodney H Shotwell,,,
79A000,M,SCH,CH,C,Bethany Community School,Rockingham,1288 Hudson Rd,,Summerfield,NC,27358.0,336-951-2500,06:09,Regular School,Traditional Calendar,http://www.bcmschool.com,Vicky Bethel,,,
800308,T,SCH,800LEA,P,Henderson High,Rowan,1215 North Main St,,Salisbury,NC,28144.0,704-639-3134,06:12,Alternative Education,Traditional Calendar,http://hihs.rss.k12.nc.us,,Y,,
800312,E,SCH,800LEA,P,Bostian Elementary,Rowan,4245 Old Beatty Ford Rd,,China Grove,NC,28023.0,704-857-2322,KG:05,Regular School,Traditional Calendar,http://bes.rss.k12.nc.us,,Y,,
800314,M,SCH,800LEA,P,"Erwin Middle, Salisbury",Rowan,170 St Luke's Church Rd,,Salisbury,NC,28146.0,704-279-7265,06:08,Regular School,Traditional Calendar,http://ems.rss.k12.nc.us,,,,
800315,E,SCH,800LEA,P,Overton Elementary,Rowan,1825 Park Rd W,,Salisbury,NC,28144.0,704-639-3000,KG:05,Regular School,Traditional Calendar,http://oes.rss.k12.nc.us,,Y,,
800316,E,SCH,800LEA,P,China Grove Elementary,Rowan,514 South Franklin St,,China Grove,NC,28023.0,704-857-7708,PK:05,Regular School,Traditional Calendar,http://cges.rss.k12.nc.us,,Y,,
800320,M,SCH,800LEA,P,China Grove Middle,Rowan,1013 North Main St,,China Grove,NC,28023.0,704-857-7038,06:08,Regular School,Traditional Calendar,http://cgms.rss.k12.nc.us,,,,
800324,E,SCH,800LEA,P,"Cleveland Elementary, Cleveland",Rowan,107 School St,,Cleveland,NC,27013.0,704-278-2131,KG:05,Regular School,Traditional Calendar,http://ces.rss.k12.nc.us,,Y,,
